Date,ExchangeRate,KRX100,KORIBOR,LIBOR,달러지수 (종가),콜금리,KOSPI
2015.04.08,"1,089.70","4,109.77",1.75,0.12100,98.13,1.73,"2,059.26"
2015.04.09,"1,093.40","4,102.77",1.74,0.12100,99.40,1.73,"2,058.87"
2015.04.10,"1,093.90","4,165.68",1.74,0.12200,99.60,1.74,"2,087.76"
2015.04.13,"1,094.60","4,195.99",1.74,0.12200,99.77,1.73,"2,098.92"
2015.04.14,"1,096.60","4,246.07",1.74,0.12200,98.94,1.73,"2,111.72"
2015.04.15,"1,096.80","4,252.43",1.73,0.12200,98.53,1.73,"2,119.96"
2015.04.16,"1,096.00","4,286.48",1.73,0.12200,97.61,1.73,"2,139.90"
2015.04.17,"1,089.00","4,291.50",1.73,0.12200,97.71,1.73,"2,143.50"
2015.04.20,"1,085.10","4,297.59",1.73,0.12200,98.16,1.73,"2,146.71"
2015.04.21,"1,082.70","4,288.48",1.73,0.12250,98.21,1.73,"2,144.79"
2015.04.22,"1,083.50","4,291.97",1.73,0.12200,98.14,1.73,"2,143.89"
2015.04.23,"1,081.80","4,364.86",1.73,0.12250,97.45,1.73,"2,173.41"
2015.04.24,"1,083.20","4,355.10",1.73,0.12250,97.10,1.74,"2,159.80"
2015.04.27,"1,079.00","4,334.94",1.75,0.12250,96.94,1.74,"2,157.54"
2015.04.28,"1,074.50","4,317.14",1.75,0.12300,96.19,1.74,"2,147.67"
2015.04.29,"1,070.90","4,301.23",1.78,0.12300,95.32,1.74,"2,142.63"
2015.04.30,"1,068.10","4,270.14",1.79,0.12000,94.71,1.74,"2,127.17"
2015.05.04,"1,069.50","4,294.77",1.79,null,95.64,1.74,"2,132.23"
2015.05.06,"1,080.50","4,249.36",1.80,0.12300,94.18,1.73,"2,104.58"
2015.05.07,"1,081.00","4,218.09",1.82,0.12300,94.75,1.73,"2,091.00"
2015.05.08,"1,086.60","4,191.20",1.82,0.12300,94.90,1.73,"2,085.52"
2015.05.11,"1,091.30","4,195.88",1.80,0.12300,95.10,1.73,"2,097.38"
2015.05.12,"1,089.90","4,196.43",1.80,0.12300,94.61,1.73,"2,096.77"
2015.05.13,"1,096.20","4,227.89",1.80,0.12300,93.64,1.74,"2,114.16"
2015.05.14,"1,094.90","4,232.43",1.78,0.12300,93.51,1.73,"2,120.33"
2015.05.15,"1,093.60","4,191.36",1.78,0.12400,93.18,1.74,"2,106.50"
2015.05.18,"1,089.20","4,201.81",1.78,0.12400,94.27,1.74,"2,113.72"
2015.05.19,"1,085.50","4,210.06",1.79,0.12400,95.36,1.74,"2,120.85"
2015.05.20,"1,090.90","4,244.71",1.79,0.12400,95.51,1.74,"2,139.54"
2015.05.21,"1,095.20","4,195.51",1.79,0.12400,95.33,1.74,"2,122.81"
2015.05.22,"1,094.40","4,254.63",1.79,0.12400,96.11,1.74,"2,146.10"
2015.05.26,"1,090.80","4,242.47",1.80,0.12300,97.41,1.74,"2,143.50"
2015.05.27,"1,098.40","4,164.75",1.79,0.12300,97.47,1.74,"2,107.50"
2015.05.28,"1,107.00","4,162.03",1.78,0.12300,97.06,1.74,"2,110.89"
2015.05.29,"1,108.00","4,173.97",1.77,0.12100,96.99,1.74,"2,114.80"
2015.06.01,"1,107.60","4,147.42",1.76,0.12300,97.47,1.74,"2,102.37"
2015.06.02,"1,111.60","4,095.83",1.74,0.12350,95.88,1.73,"2,078.64"
2015.06.03,"1,114.50","4,066.84",1.74,0.12300,95.51,1.73,"2,063.16"
2015.06.04,"1,106.00","4,072.84",1.73,0.12300,95.49,1.73,"2,072.86"
2015.06.05,"1,109.90","4,065.68",1.73,0.12300,96.36,1.73,"2,068.10"
2015.06.08,"1,112.10","4,061.98",1.73,0.12300,95.32,1.72,"2,065.19"
2015.06.09,"1,121.50","4,052.65",1.71,0.12300,95.17,1.73,"2,064.03"
2015.06.10,"1,119.30","4,036.18",1.71,0.12300,94.65,1.74,"2,051.32"
2015.06.11,"1,117.30","4,033.67",1.67,0.12300,94.98,1.49,"2,056.61"
2015.06.12,"1,110.40","4,016.69",1.67,0.12300,94.99,1.48,"2,052.17"
2015.06.15,"1,111.90","3,999.75",1.66,0.12350,95.13,1.49,"2,042.32"
2015.06.16,"1,116.20","3,969.26",1.66,0.12350,95.26,1.48,"2,028.72"
2015.06.17,"1,117.30","3,984.37",1.66,0.12300,94.49,1.49,"2,034.86"
2015.06.18,"1,117.60","3,983.46",1.66,0.12350,94.24,1.49,"2,041.88"
2015.06.19,"1,109.90","3,983.08",1.66,0.12450,94.27,1.49,"2,046.96"
2015.06.22,"1,104.00","4,000.62",1.66,0.12450,94.52,1.49,"2,055.16"
2015.06.23,"1,099.90","4,049.06",1.67,0.12400,95.65,1.49,"2,081.20"
2015.06.24,"1,104.10","4,062.19",1.68,0.12350,95.42,1.50,"2,085.53"
2015.06.25,"1,108.40","4,042.77",1.68,0.12450,95.39,1.50,"2,085.06"
2015.06.26,"1,109.60","4,054.42",1.68,0.12400,95.65,1.50,"2,090.26"
2015.06.29,"1,115.10","4,010.12",1.68,0.12360,94.95,1.49,"2,060.49"
2015.06.30,"1,124.10","4,029.73",1.67,0.11200,95.66,1.50,"2,074.20"
2015.07.01,"1,118.30","4,065.43",1.67,0.12300,96.51,1.49,"2,097.89"
2015.07.02,"1,118.50","4,066.48",1.67,0.12500,96.29,1.48,"2,107.33"
2015.07.03,"1,123.20","4,054.25",1.67,0.12550,96.29,1.48,"2,104.41"
2015.07.06,"1,120.10","3,953.19",1.66,0.12550,96.48,1.48,"2,053.93"
2015.07.07,"1,126.30","3,951.10",1.65,0.12600,97.08,1.50,"2,040.29"
2015.07.08,"1,129.60","3,897.83",1.65,0.12550,96.47,1.48,"2,016.21"
2015.07.09,"1,135.70","3,916.92",1.64,0.12550,96.79,1.48,"2,027.81"
2015.07.10,"1,136.20","3,914.78",1.64,0.12650,96.17,1.48,"2,031.17"
2015.07.13,"1,130.00","3,964.93",1.64,0.12800,97.00,1.48,"2,061.52"
2015.07.14,"1,131.50","3,950.57",1.64,0.12800,96.78,1.49,"2,059.23"
2015.07.15,"1,139.40","3,963.08",1.64,0.12800,97.28,1.48,"2,072.91"
2015.07.16,"1,141.50","3,989.76",1.64,0.12800,97.81,1.48,"2,087.89"
2015.07.17,"1,148.40","3,960.39",1.64,0.12800,97.99,1.48,"2,076.79"
2015.07.20,"1,146.30","3,946.59",1.64,0.12750,98.16,1.47,"2,073.31"
2015.07.21,"1,151.90","3,971.30",1.64,0.12750,97.43,1.47,"2,083.62"
2015.07.22,"1,158.40","3,937.47",1.64,0.12850,97.72,1.47,"2,064.73"
2015.07.23,"1,152.60","3,941.11",1.63,0.12650,97.23,1.48,"2,065.07"
2015.07.24,"1,162.30","3,904.41",1.62,0.12650,97.35,1.49,"2,045.96"
2015.07.27,"1,164.60","3,912.78",1.61,0.12600,96.61,1.49,"2,038.81"
2015.07.28,"1,168.90","3,919.19",1.61,0.12600,96.86,1.49,"2,039.10"
2015.07.29,"1,166.20","3,926.35",1.62,0.12600,97.08,1.49,"2,037.62"
2015.07.30,"1,157.90","3,900.00",1.62,0.12650,97.69,1.49,"2,019.03"
2015.07.31,"1,166.30","3,920.02",1.62,0.12140,97.44,1.50,"2,030.16"
2015.08.03,"1,169.40","3,874.23",1.63,0.12650,97.62,1.48,"2,008.49"
2015.08.04,"1,165.20","3,911.38",1.62,0.12650,98.02,1.49,"2,027.99"
2015.08.05,"1,169.30","3,904.51",1.62,0.12650,98.04,1.48,"2,029.76"
2015.08.06,"1,172.10","3,858.72",1.63,0.12600,97.91,1.49,"2,013.29"
2015.08.07,"1,170.20","3,851.24",1.63,0.12600,97.62,1.49,"2,010.23"
2015.08.10,"1,164.30","3,847.23",1.63,0.12650,97.20,1.49,"2,003.17"
2015.08.11,"1,165.30","3,822.13",1.62,0.12750,97.34,1.49,"1,986.65"
2015.08.12,"1,170.40","3,817.18",1.62,0.12800,96.30,1.49,"1,975.47"
2015.08.13,"1,190.30","3,814.03",1.61,0.12850,96.46,1.49,"1,983.46"
2015.08.17,"1,174.20","3,792.42",1.61,0.13250,96.82,1.49,"1,968.52"
2015.08.18,"1,182.20","3,786.76",1.61,0.13250,97.07,1.49,"1,956.26"
2015.08.19,"1,184.70","3,769.51",1.61,0.13300,96.37,1.49,"1,939.38"
2015.08.20,"1,185.10","3,729.93",1.62,0.13300,96.00,1.49,"1,914.55"
2015.08.21,"1,185.10","3,663.09",1.62,0.13300,95.01,1.49,"1,876.07"
2015.08.24,"1,192.00","3,565.06",1.62,0.13300,93.36,1.50,"1,829.81"
2015.08.25,"1,198.10","3,592.81",1.62,0.13250,94.54,1.50,"1,846.63"
2015.08.26,"1,194.60","3,671.92",1.63,0.13300,95.13,1.50,"1,894.09"
2015.08.27,"1,188.90","3,696.79",1.64,0.13350,95.65,1.50,"1,908.00"
2015.08.28,"1,184.30","3,753.46",1.64,0.13350,96.14,1.51,"1,937.67"
2015.08.31,"1,176.30","3,760.80",1.65,null,95.85,1.52,"1,941.49"
2015.09.01,"1,183.00","3,703.18",1.65,0.13200,95.45,1.49,"1,914.23"
2015.09.02,"1,175.60","3,710.09",1.65,0.13300,95.84,1.48,"1,915.22"
2015.09.03,"1,178.00","3,706.03",1.64,0.13550,96.42,1.47,"1,915.53"
2015.09.04,"1,187.60","3,663.27",1.63,0.13550,96.24,1.45,"1,886.04"
2015.09.07,"1,191.00","3,656.12",1.62,null,96.24,1.47,"1,883.22"
2015.09.08,"1,202.00","3,659.70",1.61,0.13550,95.99,1.49,"1,878.68"
2015.09.09,"1,203.10","3,771.06",1.61,0.13500,96.01,1.48,"1,934.20"
2015.09.10,"1,192.00","3,815.07",1.61,0.13450,95.44,1.49,"1,962.11"
2015.09.11,"1,195.80","3,758.99",1.61,0.13550,95.19,1.49,"1,941.37"
2015.09.14,"1,183.80","3,748.07",1.61,0.13600,95.36,1.49,"1,931.46"
2015.09.15,"1,181.00","3,755.35",1.61,0.13650,95.79,1.49,"1,937.56"
2015.09.16,"1,182.40","3,836.04",1.61,0.13650,95.55,1.48,"1,975.45"
2015.09.17,"1,179.40","3,842.32",1.61,0.13750,94.68,1.48,"1,976.49"
2015.09.18,"1,169.70","3,861.41",1.61,0.13750,95.00,1.48,"1,995.95"
2015.09.21,"1,166.70","3,798.59",1.61,0.13550,96.03,1.48,"1,964.68"
2015.09.22,"1,173.00","3,832.70",1.61,0.13550,96.45,1.48,"1,982.06"
2015.09.23,"1,177.20","3,760.66",1.61,0.13600,96.21,1.48,"1,944.64"
2015.09.24,"1,187.50","3,763.89",1.61,0.13600,96.15,1.49,"1,947.10"
2015.09.25,"1,191.80","3,756.51",1.61,0.13450,96.43,1.47,"1,942.85"
2015.09.30,"1,194.50","3,809.19",1.61,0.13250,96.48,1.49,"1,962.81"
2015.10.01,"1,190.40","3,839.44",1.61,0.13250,96.33,1.47,"1,979.32"
2015.10.02,"1,179.00","3,823.32",1.60,0.13250,95.97,1.46,"1,969.68"
2015.10.05,"1,180.50","3,837.41",1.60,0.13200,96.24,1.47,"1,978.25"
2015.10.06,"1,172.10","3,865.59",1.60,0.13150,95.56,1.50,"1,990.65"
2015.10.07,"1,164.80","3,897.75",1.60,0.13100,95.58,1.49,"2,005.84"
2015.10.08,"1,165.20","3,930.60",1.60,null,95.41,1.48,"2,019.53"
2015.10.12,"1,159.40","3,935.59",1.60,0.13200,94.77,1.48,"2,021.63"
2015.10.13,"1,147.40","3,932.58",1.60,0.13200,94.79,1.48,"2,019.05"
2015.10.14,"1,147.50","3,919.13",1.60,0.13250,93.96,1.48,"2,009.55"
2015.10.15,"1,150.10","3,962.77",1.60,0.13200,94.43,1.48,"2,033.27"
2015.10.16,"1,133.70","3,957.56",1.60,0.13150,94.59,1.49,"2,030.26"
2015.10.19,"1,128.90","3,965.38",1.61,0.13200,94.95,1.49,"2,030.27"
2015.10.20,"1,125.30","3,983.81",1.61,0.13200,94.94,1.49,"2,039.36"
2015.10.21,"1,130.10","3,994.13",1.61,0.13200,95.07,1.49,"2,042.98"
2015.10.22,"1,131.30","3,960.61",1.62,0.13150,96.45,1.49,"2,023.00"
2015.10.23,"1,138.20","4,000.15",1.62,0.13150,null,1.49,"2,040.40"
2015.10.26,"1,127.40","4,019.04",1.63,0.13150,96.96,1.48,"2,048.08"
2015.10.27,"1,134.10","4,010.98",1.63,0.13200,96.99,1.48,"2,044.65"
2015.10.28,"1,131.20","4,007.87",1.63,0.13200,97.86,1.48,"2,042.51"
2015.10.29,"1,132.90","3,987.84",1.63,0.12480,97.36,1.48,"2,034.16"
2015.10.30,"1,142.30","3,988.00",1.64,0.13100,97.02,1.50,"2,029.47"
2015.11.02,"1,138.60","4,011.67",1.64,0.13100,97.00,1.50,"2,035.24"
2015.11.03,"1,140.10","4,045.54",1.65,0.13100,97.24,1.50,"2,048.40"
2015.11.04,"1,133.40","4,056.42",1.65,0.13100,98.03,1.50,"2,052.77"
2015.11.05,"1,129.50","4,044.54",1.65,0.13100,98.05,1.49,"2,049.41"
2015.11.06,"1,137.10","4,021.13",1.65,0.13100,99.26,1.49,"2,041.07"
2015.11.09,"1,138.60","4,011.06",1.67,0.13100,99.08,1.50,"2,025.70"
2015.11.10,"1,154.10","3,959.99",1.69,null,99.39,1.49,"1,996.59"
2015.11.11,"1,158.20","3,956.77",1.69,0.13050,99.16,1.49,"1,997.27"
2015.11.12,"1,154.80","3,951.60",1.70,0.13100,98.71,1.50,"1,993.36"
2015.11.13,"1,154.50","3,913.81",1.70,0.13100,99.10,1.49,"1,973.29"
2015.11.16,"1,161.30","3,855.04",1.70,0.13100,99.54,1.49,"1,943.02"
2015.11.17,"1,172.70","3,893.10",1.70,0.13100,99.70,1.49,"1,963.58"
2015.11.18,"1,169.20","3,900.56",1.70,0.13000,99.75,1.49,"1,962.88"
2015.11.19,"1,173.40","3,952.63",1.71,0.13100,99.06,1.49,"1,988.91"
2015.11.20,"1,164.20","3,949.10",1.71,0.13050,99.62,1.49,"1,989.86"
2015.11.23,"1,156.90","3,970.80",1.74,0.13050,99.86,1.49,"2,003.70"
2015.11.24,"1,157.90","3,992.90",1.75,0.13050,99.59,1.49,"2,016.29"
2015.11.25,"1,155.60","3,974.38",1.76,null,99.83,1.50,"2,009.42"
2015.11.26,"1,145.10","4,012.54",1.79,0.13050,99.83,1.49,"2,030.68"
2015.11.27,"1,145.70","4,010.32",1.82,0.12800,100.07,1.49,"2,028.99"
2015.11.30,"1,150.40","3,937.91",1.84,0.13050,100.21,1.50,"1,991.97"
2015.12.01,"1,157.70","4,007.37",1.85,0.13050,99.84,1.48,"2,023.93"
2015.12.02,"1,158.10","3,975.42",1.83,0.13050,100.02,1.44,"2,009.29"
2015.12.03,"1,159.30","3,944.23",1.80,0.13050,97.63,1.45,"1,994.07"
2015.12.04,"1,167.40","3,904.77",1.77,0.13000,98.34,1.40,"1,974.40"
2015.12.07,"1,156.80","3,880.59",1.76,0.12950,98.67,1.44,"1,963.67"
2015.12.08,"1,166.40","3,855.37",1.75,0.12950,98.47,1.46,"1,949.04"
2015.12.09,"1,176.00","3,855.67",1.74,0.13150,97.33,1.46,"1,948.24"
2015.12.10,"1,178.20","3,873.04",1.74,0.13350,97.96,1.48,"1,952.07"
2015.12.11,"1,177.50","3,868.46",1.74,0.13500,97.55,1.48,"1,948.62"
2015.12.14,"1,179.70","3,838.42",1.74,0.13550,97.47,1.48,"1,927.82"
2015.12.15,"1,186.10","3,847.95",1.74,0.15180,98.29,1.46,"1,932.97"
2015.12.16,"1,182.90","3,921.15",1.74,0.36140,97.88,1.46,"1,969.40"
2015.12.17,"1,178.20","3,934.24",1.75,0.36580,99.32,1.46,"1,977.96"
2015.12.18,"1,178.90","3,914.83",1.75,0.36720,98.73,1.48,"1,975.32"
2015.12.21,"1,184.30","3,925.49",1.74,0.36740,98.37,1.48,"1,981.19"
2015.12.22,"1,178.20","3,956.57",1.74,0.36730,98.24,1.48,"1,992.56"
2015.12.23,"1,176.10","3,972.14",1.74,0.36710,98.37,1.49,"1,999.22"
2015.12.24,"1,171.70","3,951.60",1.74,null,98.02,1.49,"1,990.65"
2015.12.28,"1,171.00","3,892.14",1.75,0.36600,97.95,1.49,"1,964.06"
2015.12.29,"1,165.00","3,888.26",1.75,0.36610,98.17,1.49,"1,966.31"
2015.12.30,"1,167.70","3,872.49",1.74,0.27450,98.35,1.49,"1,961.31"
2015.12.31,"1,172.00",null,1.74,0.36580,98.75,1.52,"n,ll"
2016.01.04,"1,172.00","3,792.14",1.73,0.36500,98.97,1.48,"1,918.76"
2016.01.05,"1,184.30","3,819.45",1.70,0.36610,99.50,1.49,"1,930.53"
2016.01.06,"1,187.70","3,797.16",1.69,0.36510,99.27,1.49,"1,925.43"
2016.01.07,"1,193.90","3,753.62",1.68,0.36620,98.27,1.49,"1,904.33"
2016.01.08,"1,199.70","3,783.20",1.68,0.36610,98.60,1.49,"1,917.62"
2016.01.11,"1,196.20","3,738.62",1.67,0.36610,98.78,1.49,"1,894.84"
2016.01.12,"1,208.60","3,739.19",1.66,0.36630,99.02,1.50,"1,890.86"
2016.01.13,"1,208.50","3,791.49",1.66,0.36610,98.98,1.50,"1,916.28"
2016.01.14,"1,206.40","3,760.78",1.66,0.36610,99.16,1.49,"1,900.01"
2016.01.15,"1,212.70","3,714.16",1.66,null,99.02,1.50,"1,878.87"
2016.01.18,"1,211.00","3,718.93",1.65,0.36600,99.02,1.50,"1,878.45"
2016.01.19,"1,212.50","3,733.64",1.65,0.36550,99.04,1.48,"1,889.64"
2016.01.20,"1,209.90","3,649.34",1.65,0.36580,99.17,1.49,"1,845.45"
2016.01.21,"1,211.60","3,632.59",1.64,0.36590,99.13,1.49,"1,840.53"
2016.01.22,"1,209.90","3,709.10",1.64,0.36600,99.65,1.48,"1,879.43"
2016.01.25,"1,203.20","3,733.62",1.64,0.36570,99.41,1.48,"1,893.43"
2016.01.26,"1,194.40","3,688.59",1.64,0.36590,99.13,1.48,"1,871.69"
2016.01.27,"1,201.40","3,739.53",1.64,0.36840,98.95,1.48,"1,897.87"
2016.01.28,"1,201.00","3,759.74",1.64,0.36740,98.54,1.48,"1,906.94"
2016.01.29,"1,208.40","3,764.41",1.64,0.36600,99.65,1.50,"1,912.06"
2016.02.01,"1,206.20","3,790.51",1.63,0.36900,99.03,1.49,"1,924.82"
2016.02.02,"1,204.50","3,742.34",1.61,0.36860,98.89,1.49,"1,906.06"
2016.02.03,"1,203.10","3,708.63",1.59,0.37040,97.30,1.49,"1,890.67"
2016.02.04,"1,216.70","3,779.62",1.58,0.37000,96.49,1.51,"1,916.26"
2016.02.05,"1,202.70","3,783.45",1.58,0.37150,97.05,1.47,"1,917.79"
2016.02.11,"1,195.10","3,673.74",1.57,0.37080,95.62,1.49,"1,861.54"
2016.02.12,"1,197.00","3,641.86",1.55,null,95.98,1.48,"1,835.28"
2016.02.15,"1,206.50","3,687.62",1.55,0.37100,95.98,1.48,"1,862.20"
2016.02.16,"1,209.90","3,745.44",1.55,0.37000,96.88,1.47,"1,888.30"
2016.02.17,"1,216.60","3,745.50",1.53,0.37140,96.80,1.48,"1,883.94"
2016.02.18,"1,224.80","3,795.76",1.52,0.37090,96.96,1.48,"1,908.84"
2016.02.19,"1,225.70","3,803.08",1.53,0.37100,96.60,1.47,"1,916.24"
2016.02.22,"1,233.90","3,798.88",1.54,0.37100,97.39,1.48,"1,916.36"
2016.02.23,"1,233.20","3,798.57",1.55,0.37150,97.49,1.49,"1,914.22"
2016.02.24,"1,230.10","3,800.76",1.55,0.37430,97.46,1.49,"1,912.53"
2016.02.25,"1,234.80","3,806.81",1.55,0.37450,97.28,1.49,"1,918.57"
2016.02.26,"1,236.10","3,804.67",1.55,0.37150,98.18,1.50,"1,920.16"
2016.02.29,"1,235.40","3,794.16",1.55,0.37150,98.22,1.52,"1,916.66"
2016.03.02,"1,240.90","3,864.42",1.55,0.37300,98.23,1.50,"1,947.42"
2016.03.03,"1,232.70","3,883.12",1.55,0.37200,97.60,1.49,"1,958.17"
2016.03.04,"1,218.90","3,877.87",1.56,0.37200,97.34,1.49,"1,955.63"
2016.03.07,"1,208.50","3,877.00",1.56,0.37200,97.08,1.49,"1,957.87"
2016.03.08,"1,200.70","3,851.59",1.56,0.37200,97.21,1.49,"1,946.12"
2016.03.09,"1,205.20","3,860.36",1.56,0.37250,97.16,1.48,"1,952.95"
2016.03.10,"1,214.50","3,893.26",1.55,0.37250,96.06,1.50,"1,969.33"
2016.03.11,"1,208.80","3,896.99",1.56,0.37430,96.17,1.48,"1,971.41"
2016.03.14,"1,200.10","3,905.26",1.58,0.37530,96.52,1.48,"1,972.27"
2016.03.15,"1,186.50","3,897.81",1.59,0.37430,96.67,1.48,"1,969.97"
2016.03.16,"1,189.20","3,908.30",1.59,0.37480,95.93,1.48,"1,974.90"
2016.03.17,"1,192.70","3,934.69",1.60,0.37430,94.80,1.48,"1,987.99"
2016.03.18,"1,174.50","3,941.63",1.60,0.37430,95.12,1.49,"1,992.12"
2016.03.21,"1,161.30","3,941.24",1.60,0.37430,95.30,1.49,"1,989.76"
2016.03.22,"1,165.30","3,959.63",1.60,0.37530,95.64,1.49,"1,996.81"
2016.03.23,"1,159.50","3,949.76",1.60,0.37450,96.06,1.49,"1,995.12"
2016.03.24,"1,158.80","3,928.33",1.60,null,96.17,1.49,"1,985.97"
2016.03.25,"1,167.10","3,915.49",1.60,null,null,1.49,"1,983.81"
2016.03.28,"1,169.40","3,915.72",1.60,0.37550,95.94,1.49,"1,982.54"
2016.03.29,"1,169.60","3,947.02",1.60,0.37720,95.15,1.49,"1,994.91"
2016.03.30,"1,163.00","3,957.00",1.58,0.38310,94.82,1.51,"2,002.14"
2016.03.31,"1,153.50","3,943.69",1.58,0.37910,94.58,1.53,"1,995.85"
2016.04.01,"1,144.50","3,896.33",1.57,0.37940,94.62,1.50,"1,973.57"
2016.04.04,"1,148.90","3,903.78",1.57,0.37770,94.52,1.46,"1,978.97"
2016.04.05,"1,147.80","3,873.79",1.56,0.37820,94.64,1.49,"1,962.74"
2016.04.06,"1,155.00","3,885.43",1.56,0.37820,94.44,1.48,"1,971.32"
2016.04.07,"1,155.90","3,896.65",1.57,0.37750,94.50,1.48,"1,973.89"
2016.04.08,"1,154.50","3,893.04",1.57,0.37920,94.25,1.48,"1,972.05"
2016.04.11,"1,156.50","3,888.90",1.57,0.37920,93.94,1.48,"1,970.37"
2016.04.12,"1,149.20","3,912.11",1.57,0.37970,93.95,1.48,"1,981.32"
2016.04.14,"1,144.70","3,994.64",1.57,0.38070,94.91,1.49,"2,015.93"
2016.04.15,"1,153.40","3,990.97",1.58,0.38120,94.69,1.48,"2,014.71"
2016.04.18,"1,150.70","3,980.14",1.58,0.38270,94.46,1.49,"2,009.10"
2016.04.19,"1,151.10","3,978.05",1.59,0.38220,93.95,1.48,"2,011.36"
2016.04.20,"1,140.50","3,963.37",1.59,0.38170,94.47,1.49,"2,005.83"
2016.04.21,"1,132.30","3,998.86",1.58,0.38120,94.57,1.48,"2,022.10"
2016.04.22,"1,134.90","3,985.97",1.58,0.38120,95.08,1.48,"2,015.49"
2016.04.25,"1,141.10","3,985.67",1.58,0.38070,94.80,1.49,"2,014.55"
2016.04.26,"1,149.70","3,995.50",1.57,0.38020,94.54,1.49,"2,019.63"
2016.04.27,"1,149.70","3,990.65",1.56,0.38270,94.37,1.48,"2,015.40"
2016.04.28,"1,145.90","3,953.89",1.56,0.38370,93.73,1.48,"2,000.93"
2016.04.29,"1,143.90","3,935.96",1.56,null,93.05,1.50,"1,994.15"
2016.05.02,"1,138.10","3,907.28",1.56,0.38570,92.62,1.48,"1,978.15"
2016.05.03,"1,140.80","3,917.81",1.56,0.38580,92.93,1.48,"1,986.41"
2016.05.04,"1,137.10","3,903.05",1.55,0.38500,93.19,1.48,"1,976.71"
2016.05.09,"1,153.50","3,881.69",1.54,0.38450,94.12,1.48,"1,967.81"
2016.05.10,"1,164.70","3,906.93",1.53,0.38500,94.27,1.50,"1,982.50"
2016.05.11,"1,174.00","3,896.64",1.52,0.38500,93.79,1.54,"1,980.10"
2016.05.12,"1,168.10","3,884.16",1.53,0.38550,94.13,1.49,"1,977.49"
2016.05.13,"1,164.10","3,859.29",1.53,0.38550,94.59,1.49,"1,966.99"
2016.05.16,"1,169.40","3,864.14",1.53,0.38600,94.55,1.49,"1,967.91"
2016.05.17,"1,178.60","3,860.26",1.53,0.38500,94.53,1.49,"1,968.06"
2016.05.18,"1,173.30","3,833.70",1.54,0.38400,95.06,1.49,"1,956.73"
2016.05.19,"1,180.90","3,826.85",1.56,0.38450,95.29,1.49,"1,946.78"
2016.05.20,"1,190.80","3,815.77",1.56,0.38500,95.34,1.49,"1,947.67"
2016.05.23,"1,188.40","3,831.55",1.56,0.38500,95.22,1.49,"1,955.25"
2016.05.24,"1,183.10","3,796.90",1.56,0.38610,95.58,1.49,"1,937.68"
2016.05.25,"1,188.60","3,854.86",1.55,0.38610,95.34,1.49,"1,960.51"
2016.05.26,"1,185.80","3,844.86",1.56,0.38500,95.16,1.49,"1,957.06"
2016.05.27,"1,181.00","3,872.38",1.56,null,95.50,1.48,"1,969.17"
2016.05.30,"1,179.30","3,872.87",1.56,0.38650,95.50,1.48,"1,967.13"
2016.05.31,"1,190.60","3,905.11",1.57,0.38550,95.88,1.48,"1,983.40"
2016.06.01,"1,190.50","3,889.79",1.56,0.38550,95.46,1.48,"1,982.72"
2016.06.02,"1,192.20","3,891.82",1.54,0.38610,95.57,1.49,"1,985.11"
2016.06.03,"1,189.60","3,887.29",1.54,0.38650,94.03,1.47,"1,985.84"
2016.06.07,"1,186.50","3,938.83",1.52,0.38760,93.83,1.49,"2,011.63"
2016.06.08,"1,163.20","3,970.41",1.51,0.38560,93.58,1.48,"2,027.08"
2016.06.09,"1,156.50","3,965.30",1.42,0.38610,93.95,1.24,"2,024.17"
2016.06.10,"1,155.80","3,947.70",1.40,0.38550,94.56,1.24,"2,017.63"
2016.06.13,"1,163.10","3,874.13",1.40,0.38550,94.40,1.24,"1,979.06"
2016.06.14,"1,172.80","3,862.33",1.40,0.38500,95.04,1.24,"1,972.03"
2016.06.15,"1,172.50","3,854.43",1.40,0.38550,94.68,1.24,"1,968.83"
2016.06.16,"1,176.30","3,828.75",1.40,0.38650,94.71,1.24,"1,951.99"
2016.06.17,"1,170.10","3,824.20",1.40,0.39010,94.34,1.24,"1,953.40"
2016.06.20,"1,170.80","3,885.45",1.41,0.39010,93.68,1.24,"1,981.12"
2016.06.21,"1,163.20","3,883.97",1.42,0.38960,94.06,1.24,"1,982.70"
2016.06.22,"1,158.20","3,909.74",1.42,0.39110,93.76,1.24,"1,992.58"
2016.06.23,"1,155.70","3,910.10",1.42,0.39340,93.53,1.24,"1,986.71"
2016.06.24,"1,151.20","3,802.40",1.42,0.40010,95.57,1.24,"1,925.24"
2016.06.27,"1,168.50","3,802.16",1.36,0.40160,96.70,1.24,"1,926.85"
2016.06.28,"1,183.30","3,809.59",1.34,0.40510,96.33,1.22,"1,936.22"
2016.06.29,"1,175.90","3,849.67",1.34,0.41160,95.81,1.22,"1,956.36"
2016.06.30,"1,164.70","3,879.18",1.34,0.40610,96.20,1.23,"1,970.35"
2016.07.01,"1,152.60","3,912.97",1.34,null,95.71,1.20,"1,987.32"
2016.07.04,"1,147.50","3,930.85",1.33,0.40960,95.71,1.20,"1,995.30"
2016.07.05,"1,148.10","3,917.08",1.33,0.41120,96.26,1.23,"1,989.85"
2016.07.06,"1,153.00","3,837.67",1.31,0.41270,96.13,1.23,"1,953.12"
2016.07.07,"1,165.80","3,876.91",1.31,0.41220,96.38,1.23,"1,974.08"
2016.07.08,"1,156.60","3,854.88",1.31,0.41370,96.33,1.23,"1,963.10"
